class,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28
l_knee,0.0,0.0,0.09927798062562943,0.9696557843610828,0.0009587711711253246,0.10274016112089157,0.41024046950990645,0.15508080242007163,0.04127148166298866,0.9911420352662895,0.1635676409898,0.13129371404647827,0.6158403331964305,0.12503026792825964,0.025436507537961006,0.6649674366717008,0.1497564974283645,0.23847359418869019,0.24656945758328103,0.42817513609009766,-0.0021170799154788256,0.8311469059011036,0.4203652284821014,0.0017703429330140352,0.2755292394817194,0.6687465417392906,0.09900303184986115,0.9138476327187707,0.7108305547323049,0.0832219272851944,0.42944973882627346,0.9172538279761099,-0.08265481889247894,1.0,1.0,-0.11061123758554459
l_knee,0.0,0.0,0.09944280236959457,0.9708171966193744,0.0003399442177067601,0.10158579796552658,0.4072999896504885,0.15665773133457914,0.04228414222598076,0.991080090318616,0.16237000455206663,0.13107730448246002,0.6109046801940553,0.12557777300435286,0.028275318443775177,0.6618073629726696,0.15140240380281203,0.2397267073392868,0.24628978068297916,0.42785642180851713,-0.0019270487828180194,0.8320278317290248,0.41996264856821364,0.0015809186734259129,0.27526841276751174,0.6690612781624342,0.09763260185718536,0.9139210594033769,0.710558958166619,0.08360736072063446,0.4288374438075893,0.917756732662358,-0.0850198045372963,1.0,1.0,-0.1099247932434082
l_knee,0.0,0.0001289292636865754,0.10000414401292801,0.9721041763804703,0.0,0.10059762746095657,0.4064089909956825,0.1565920704536849,0.04323189705610275,0.9915152322532593,0.16124437821792623,0.13344228267669678,0.6113332081892663,0.12390283144805306,0.0289413183927536,0.6608575598117995,0.14918716117800018,0.2490418702363968,0.24601022548135051,0.4277239803281636,-0.0013025128282606602,0.8330683104945411,0.4198020320031238,0.0009472310775890946,0.27492617509269746,0.6692487772593548,0.0993562713265419,0.913797940774561,0.7102626163163914,0.0827106386423111,0.4286470917124351,0.9179152673817591,-0.08533041924238205,1.0,1.0,-0.11333049833774567
l_knee,0.0,0.0028150013234189137,0.07692589610815048,0.9721225868667326,0.0,0.06412835419178009,0.3275755756241446,0.1592330410415519,0.0218209195882082,0.9854843046516941,0.16374350564046075,0.07440659403800964,0.6086568534096721,0.17223638756460136,0.002263645175844431,0.6249823608019618,0.14851803834919872,0.15444599092006683,0.2467587341828452,0.42765262452836916,0.01198041532188654,0.8329271768994232,0.41972100564271914,-0.012326606549322605,0.32600068332939103,0.6626391509494601,0.12841938436031342,0.9244921022891535,0.710690549496458,0.05932066589593887,0.47903048093854683,0.9105518910506237,-0.009920815005898476,1.0,1.0,-0.11242346465587616
l_knee,0.0,0.004432091335720467,0.07658644020557404,0.9720617471593382,0.0,0.06583306193351746,0.30312676294765456,0.16015633083781958,0.019963273778557777,0.9812881014372491,0.16466099174901289,0.07123056799173355,0.6084477312977198,0.17763587628699884,-0.0010708364425227046,0.6058639309161435,0.14791526706923222,0.14538341760635376,0.24776094257685896,0.42773980008575013,0.013253964483737946,0.8331334735389277,0.41968520220939287,-0.013612009584903717,0.3377833017648005,0.6594111906035386,0.13498562574386597,0.929285271406361,0.7109762837071789,0.056740421801805496,0.493520047334575,0.9060959415621167,-0.012471295893192291,1.0,1.0,-0.1163477823138237
l_knee,0.0,0.005644216203751811,0.07470569014549255,0.9719850348899276,0.0,0.06683915108442307,0.2942350093369697,0.16075690929376044,0.019685279577970505,0.9797247419151253,0.1654503000014785,0.07569124549627304,0.6080492628580051,0.17751859256724897,0.002249545883387327,0.5990866642763159,0.14742591658210372,0.15568162500858307,0.24857755201040937,0.4278633518410426,0.011464296840131283,0.8332852018359191,0.4197558603870536,-0.01182045228779316,0.341231360536823,0.6582071795862805,0.13205383718013763,0.9310171537411964,0.71105983307869,0.059864893555641174,0.4994593318591034,0.9036063690731408,-0.019539859145879745,1.0,1.0,-0.11748769879341125
l_knee,0.0,0.006740313518640315,0.07450129091739655,0.9719763095686106,0.0,0.06599737703800201,0.2817637346733391,0.17013433162484073,0.021773356944322586,0.9783678057608718,0.1659696640439494,0.07770533859729767,0.6073224526879482,0.18275129809307689,0.006847017910331488,0.5950302707008115,0.14721727953998798,0.163401797413826,0.24922734914075703,0.4280038365792657,0.011467322707176208,0.833549103164773,0.419862971777882,-0.011826503090560436,0.3416909128626831,0.6579888880207101,0.13286654651165009,0.9328040375549117,0.7111569595872638,0.0611729770898819,0.5028569711923933,0.9016931383326646,-0.02262558415532112,1.0,1.0,-0.11915475875139236
l_knee,0.0,0.007510286895401233,0.07355183362960815,0.9720580197774378,0.0,0.06510819494724274,0.2760450000711126,0.17419885139726687,0.021441828459501266,0.9775926140392582,0.166347540981787,0.07646937668323517,0.6072104141396286,0.18395145811834376,0.0067391362972557545,0.59205123360092,0.14701304741003873,0.16140155494213104,0.24961995379710958,0.42819040822096993,0.01130454521626234,0.8337841873959978,0.42003692155376865,-0.011664066463708878,0.3415925571491557,0.6581454258590171,0.13299788534641266,0.9340911907707999,0.7112619895850474,0.06226047873497009,0.5039036769292348,0.9004289015907124,-0.02228519320487976,1.0,1.0,-0.11948852241039276
l_knee,0.0,0.008061681791423804,0.07016584277153015,0.9722860323457017,0.0,0.0617126040160656,0.2734337200972209,0.17608149938153264,0.020281383767724037,0.9772145681696763,0.16728492592576408,0.07243184745311737,0.6070812025269622,0.1892302684362608,0.007914372719824314,0.5913128965658001,0.14709784380219282,0.15527492761611938,0.25003516897779027,0.4282882725787054,0.011070786975324154,0.8340516207409961,0.4201139467039502,-0.011423488147556782,0.34196321772158694,0.6582687866782557,0.13275057077407837,0.9349093372213011,0.711306254500301,0.06263229250907898,0.5034416808901127,0.8997900477981307,-0.015417729504406452,1.0,1.0,-0.11062666773796082
l_knee,0.0,0.013462801264974029,0.00036659991019405425,0.9958131497124251,0.0,-0.023376433178782463,0.2666564914528204,0.1810819081494031,0.028911354020237923,1.0,0.1423177552892274,0.026247013360261917,0.5355248408663277,0.21784511191871303,0.12030443549156189,0.6037901003509615,0.09495211997351194,0.15682081878185272,0.2647048520757436,0.43292499881502233,0.027386099100112915,0.8537363051630036,0.4230569762197855,-0.027688322588801384,0.4503537137862471,0.6693324736817159,0.1902981847524643,0.959123580474265,0.7178357568320545,0.041761159896850586,0.5110947362451126,0.8914858455459947,0.20729196071624756,0.996220158266277,1.0,-0.010114055126905441
l_knee,0.0,0.015811422148269763,-0.002772311680018902,0.998477053080976,0.0,-0.025177059695124626,0.2625648350719613,0.1826562253421301,0.029710009694099426,1.0,0.1327433671195178,0.021030882373452187,0.5208553773623982,0.22315638730540183,0.11528145521879196,0.6040409137179443,0.08209032290216034,0.1482437252998352,0.2707774518504014,0.434108772872121,0.029683100059628487,0.8556781862538978,0.4236751542803986,-0.02997913397848606,0.4732222837258478,0.673265539476125,0.1882876306772232,0.9635032465128072,0.7206065732170889,0.035223398357629776,0.5132674198559644,0.8914284053123953,0.2083079069852829,0.9867160536596121,1.0,-0.0075039248913526535
l_knee,0.0,0.017104948121328425,-0.00211673928424716,0.9989824265483658,0.0,-0.026293126866221428,0.2590754570496065,0.18301955709523135,0.031694620847702026,1.0,0.12957945403964738,0.019690822809934616,0.5122921197939393,0.22276166646996667,0.11825953423976898,0.6047602337320156,0.07918768228022095,0.14677518606185913,0.27446594143969477,0.43453682614438083,0.03077760525047779,0.8558177982390536,0.42381574334170535,-0.03107171319425106,0.48095630129219263,0.6745948861736224,0.18777067959308624,0.9664158885510006,0.7217948635513951,0.03320019692182541,0.5148959353175039,0.8912018825675482,0.2099096029996872,0.9818511796733213,1.0,-0.006877011153846979
l_knee,0.0,0.016859898592128882,0.010176049545407295,1.0,0.0,-0.029123801738023758,0.2590050386867517,0.1729753098147493,0.03320522978901863,0.9951444308207971,0.12646406939839322,0.0036767013370990753,0.5022661854415623,0.20097814112671447,0.09843623638153076,0.5971295265693471,0.07475999321347962,0.11808999627828598,0.27153002748451305,0.4343971770951342,0.03686279430985451,0.8498516072575316,0.42378611786006687,-0.03715360909700394,0.48082581805876806,0.6774143412671185,0.17770394682884216,0.97294669928466,0.7230239617543349,0.014714285731315613,0.5340564930368911,0.8977244553810483,0.1937047392129898,0.9753259619368607,1.0,-0.0293267909437418
l_knee,0.0,0.016674791206471,0.010931843891739845,1.0,0.0,-0.028436021879315376,0.2609852784461396,0.16795957581122048,0.034222424030303955,0.9910377656059013,0.12597306948386208,0.004974924493581057,0.49950273316818455,0.18901083341877292,0.09898294508457184,0.5901555985809795,0.07501779021873621,0.12046904116868973,0.2700965447046904,0.43431618948275036,0.03719182312488556,0.8454522630192247,0.42370587004280647,-0.03747944161295891,0.4798656680967234,0.6787032225098171,0.17315837740898132,0.9759999424195069,0.7237300189727766,0.01106015220284462,0.5421605640517361,0.9008830571646584,0.18927127122879028,0.97038245725601,1.0,-0.03363968804478645
l_knee,0.0,0.016521405647954162,0.011405840516090393,1.0,0.0,-0.02788541093468666,0.26740749040969836,0.16376065121294903,0.03910336643457413,0.9901703122121742,0.12728143732115466,0.008771512657403946,0.5000148555236656,0.17622811949947603,0.11110837012529373,0.5852847124777061,0.07607748996592428,0.12823842465877533,0.26881706738380645,0.43420070972250135,0.03711586445569992,0.8425590379732651,0.42365712633529273,-0.03740159049630165,0.47889199864517623,0.6795153582735244,0.17306071519851685,0.9780622115375637,0.7243099971978634,0.011797058396041393,0.545714690754686,0.9028422569941585,0.18900546431541443,0.9672219236969372,1.0,-0.034485362470149994
l_knee,0.0,0.01641971117581051,0.012041370384395123,1.0,0.0,-0.028161611407995224,0.271622293346532,0.16000136896609182,0.04414915665984154,0.9899121973372181,0.1274124397533925,0.008140468038618565,0.4996719465623699,0.16414269881294047,0.12114204466342926,0.5836187589587503,0.07569877767921529,0.12682496011257172,0.2678761484527911,0.4341392487418303,0.0370977446436882,0.840744619647233,0.4235812014682507,-0.03738326579332352,0.4783835533608788,0.6800574136082144,0.17295405268669128,0.9795250432550044,0.7248021394589266,0.011056708171963692,0.5474618699003423,0.9037430160258915,0.18708942830562592,0.9651502221110994,1.0,-0.03750286623835564
l_knee,0.0,0.015467320152300209,0.006543418392539024,1.0,0.0,-0.026865342631936073,0.26941813607385773,0.15954322936210408,-0.003637792309746146,0.9899648195134432,0.13177873282890648,0.0010997577337548137,0.49437965075371526,0.17557766153894236,0.013670177198946476,0.5862757723715912,0.07729587545274064,0.11042436957359314,0.26818319438817934,0.4331061912080212,0.035548191517591476,0.8395902006353809,0.423604126213609,-0.035832080990076065,0.4836792392486301,0.6747044874104519,0.18035410344600677,0.9783036609027526,0.7242618641501883,0.018490077927708626,0.5437538645231444,0.8972964410436162,0.21554963290691376,0.9589027952495682,1.0,-0.009289593435823917
l_knee,0.0,0.014607399300728222,0.004724122118204832,1.0,0.0,-0.027310246601700783,0.26868950663332036,0.15896910735856498,-0.007506124209612608,0.9907608772234722,0.13579744771472413,-0.00013637830852530897,0.4915958869100969,0.1776228328266838,0.011435847729444504,0.5904246529190752,0.07771185670530592,0.10849174857139587,0.2691254794740485,0.4322633546537869,0.03494312986731529,0.8391132115996958,0.42357149249583753,-0.03522836044430733,0.48551319042021207,0.6712920537889024,0.1845431625843048,0.97804891692134,0.723888346129709,0.021640123799443245,0.5399709379906562,0.8933199032135047,0.21641500294208527,0.9563403730919783,1.0,-0.008070740848779678
l_knee,0.0,0.013841781710310115,0.004119111690670252,1.0,0.0,-0.027979206293821335,0.2682681527472701,0.15866658268815226,-0.010667274706065655,0.9910214538782011,0.1384705574558386,-0.0019586351700127125,0.4910396195551589,0.18228290977246897,0.003896359819918871,0.5952567494038452,0.07786206390580379,0.10506612807512283,0.26992229791966665,0.43176602663041747,0.03479808196425438,0.838759741611411,0.4236532868590697,-0.03508198633790016,0.4867268741315204,0.6689757989609735,0.18546389043331146,0.9777109280865729,0.723638475263944,0.02262296713888645,0.5384516089874366,0.8912859371517717,0.21783547103405,0.9545909367377095,1.0,-0.002893362194299698
l_knee,0.0,0.013445265065784733,0.004008022136986256,1.0,0.0,-0.027852395549416542,0.2680250099873992,0.15867078310285965,-0.01291778776794672,0.9918629429422237,0.1410049918215147,-0.0022121849469840527,0.48960497804483083,0.18701910426878235,-0.0010193954221904278,0.5995095695110152,0.07825601424466537,0.10467460751533508,0.2705580026228151,0.43142480781130665,0.034673795104026794,0.8386352807122149,0.4237536661966579,-0.0349564328789711,0.48723623214565265,0.6676745931299616,0.18556071817874908,0.9775016189424393,0.7233721927623538,0.02336197718977928,0.537789581110941,0.8900304025473373,0.21673361957073212,0.9533821568162824,1.0,-0.003213241696357727
l_knee,0.0,0.01304134981228869,0.0030856048688292503,1.0,0.0,-0.028257664293050766,0.26804800392287914,0.1585828331080216,-0.013678590767085552,0.9920348609085179,0.14152278328666779,-0.0020019598305225372,0.4904587346746488,0.1889644960354205,-0.0025377485435456038,0.6017207952388023,0.07913258683712658,0.10528665035963058,0.2710603369448525,0.431212051141576,0.0345187783241272,0.8385607723211096,0.42391952683079553,-0.034801460802555084,0.4871331874805043,0.6668379271374993,0.18592187762260437,0.9770052874146523,0.7232434946471235,0.026112249121069908,0.5370317993683514,0.889365874346338,0.21899768710136414,0.9523674840900465,1.0,0.002138762269169092
l_knee,0.0,0.012750444522793438,0.0028325046878308058,1.0,0.0,-0.027890970930457115,0.26818300700596837,0.15858148914962633,-0.014095557853579521,0.9924602476466633,0.142582270484587,-0.0013914044247940183,0.491241362394811,0.19093630665457723,-0.002991767367348075,0.6041809797397514,0.07920014296767365,0.1062236800789833,0.2715175517335994,0.43102246130210026,0.03432706743478775,0.8386521247984399,0.42395262671930056,-0.03460877388715744,0.4875040183618268,0.6662444594831414,0.18544577062129974,0.9767480783562363,0.7230857466632218,0.027321036905050278,0.5361866591671515,0.8888650763360101,0.21743738651275635,0.9517377087354371,1.0,0.0015764165436848998
l_knee,0.0,0.009657441300226263,0.019459614530205727,0.9911176972820438,0.0,-0.021090993657708168,0.2678327456508487,0.1657773844261332,0.0038856654427945614,1.0,0.16039965239736712,0.029186030849814415,0.4981974011279033,0.18528105722511173,0.026452045887708664,0.7548676188240675,0.1332669871963575,0.16839806735515594,0.27291123372050735,0.42666605781595257,0.03361361101269722,0.8432637486318219,0.42034256218556026,-0.03384217247366905,0.4887729860374896,0.6616440433311153,0.16673973202705383,0.9584813287212941,0.7186296815420283,0.01957833394408226,0.5042590858635493,0.8792177755592683,0.16574274003505707,0.9399342930570924,1.0,-0.03780375048518181
l_knee,0.0,0.007961364466426809,0.02031577005982399,0.9803090425643567,0.0,-0.01868780143558979,0.2666615546543373,0.16719795584338595,0.006942855194211006,1.0,0.16468605306811632,0.02931143529713154,0.5109667657797325,0.17662540706952884,0.03357243165373802,0.7887229579188569,0.14201388369194246,0.1618705689907074,0.2723967184307893,0.4245296835359198,0.031807251274585724,0.8415367565823941,0.4188067556091702,-0.0320051908493042,0.48611596014515257,0.65892563718682,0.1588958352804184,0.9413602208046622,0.7159913962346707,0.018836650997400284,0.4893176791521142,0.8743635965104309,0.15600177645683289,0.9302959983652984,1.0,-0.04024180769920349
l_knee,0.0,0.0070147707560388175,0.019917968660593033,0.9717945261922291,0.0,-0.018625952303409576,0.26519551933610697,0.16784339786529096,0.007839653640985489,1.0,0.16596016080529336,0.026878483593463898,0.5200795572908892,0.17170404785255197,0.03622211515903473,0.7992829095140317,0.14331100487051798,0.15622983872890472,0.2718515965628111,0.4233502336037993,0.0312405563890934,0.8390760571454408,0.41807077933052733,-0.03142643719911575,0.4833254708732108,0.6551338600641909,0.15817485749721527,0.9310621486951871,0.7146991151112186,0.016356341540813446,0.4793672269344851,0.8725375883634504,0.1590944230556488,0.9216391395255397,1.0,-0.04136332497000694
l_knee,0.0,0.0065598290853085715,0.02020559273660183,0.9666695177535478,0.0,-0.018524713814258575,0.2642842644259677,0.1681593106960777,0.007794157601892948,1.0,0.16605605497406126,0.025572897866368294,0.5231748682223388,0.17041723304697678,0.03470706567168236,0.8009400927071325,0.14345403479641416,0.1542094647884369,0.27184262340844456,0.42270642190573277,0.030879322439432144,0.8380893292328746,0.41773702871307056,-0.031062357127666473,0.4817358097788876,0.6526567693585277,0.1581042855978012,0.9247968387829518,0.7140085669179373,0.015241877175867558,0.47332935883311394,0.8711643114434577,0.15765030682086945,0.9175712484483917,1.0,-0.04418709874153137
l_knee,0.0,0.006337605783231982,0.020113784819841385,0.9631212784895368,0.0,-0.018469391390681267,0.2636504419609001,0.16814919660370592,0.0077521586790680885,1.0,0.16580886597988798,0.02494492009282112,0.5246127929677128,0.16931051776533593,0.03432696685194969,0.8005680381864414,0.14309273618005006,0.15453073382377625,0.27199087400131283,0.42236959353057424,0.03070688433945179,0.8375648708530982,0.41764414999819255,-0.030889807268977165,0.4805216434445122,0.6513494172863129,0.15819869935512543,0.921423366890214,0.7135765778823946,0.013995524495840073,0.47003864104192733,0.8704913171150803,0.15508544445037842,0.9150173236776755,1.0,-0.0480857752263546
l_knee,0.0,0.006287994825352123,0.02081177942454815,0.9606264600982153,0.0,-0.018579699099063873,0.2628923543253699,0.1683366402789771,0.00653660437092185,1.0,0.16586889440912495,0.024205444380640984,0.5254563058846891,0.1689518037891713,0.027509311214089394,0.8001096373058754,0.14325866877801888,0.1532873511314392,0.2721126650605763,0.4221350169101505,0.030712824314832687,0.8371784177435929,0.4176035487793558,-0.03089560940861702,0.4796343612820776,0.6502762091884546,0.1600189507007599,0.9195362308018035,0.7134194679274488,0.014064822345972061,0.46743975676132077,0.8700212375705163,0.15967799723148346,0.9130687329169039,1.0,-0.04614158347249031
l_knee,0.0,0.0058402125415229055,0.025221873074769974,0.8751063391675247,0.0,-0.03664364293217659,0.24304240819728393,0.16213395466602928,0.06780611723661423,1.0,0.16825606534347587,0.02760675922036171,0.5644363386772565,0.14022476611664053,0.14556269347667694,0.8652609697504535,0.13813207781042805,0.18860070407390594,0.2613039172427318,0.42511469179267514,0.035887669771909714,0.7704548708143354,0.4214362198000443,-0.03600854054093361,0.4383507378536059,0.6586395627250732,0.15516330301761627,0.8407534441339413,0.7091010358049745,-0.005015871021896601,0.4336986811786047,0.8825459042739641,0.19802731275558472,0.8094939451880179,1.0,-0.029242057353258133
